id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um,longitud_mm,presion_entrada,presion_salida,es_terminal
0,art,1,0.0,-25.5,3.0,47.7407,-3.9351,1.5308,452.38,52.4059,100.0,91.8,0
1,art,1,0.0,-25.5,3.0,39.9057,-2.9103,12.2105,444.3,46.7717,100.0,92.55,0
2,art,2,47.7407,-3.9351,1.5308,-30.5059,1.7568,-17.0171,356.6,80.6161,91.8,75.79,0
3,art,2,47.7407,-3.9351,1.5308,2.786,5.1086,-21.547,368.95,51.3351,91.8,81.94,0
4,art,2,47.7407,-3.9351,1.5308,39.2449,1.4281,-7.5415,350.28,13.5369,91.8,89.06,0
5,art,2,47.7407,-3.9351,1.5308,40.2146,1.6603,0.1737,374.0,9.4758,91.8,90.0,0
6,art,2,47.7407,-3.9351,1.5308,43.0326,-6.4846,2.0775,345.12,5.3819,91.8,90.69,0
7,art,2,47.7407,-3.9351,1.5308,44.9193,-4.639,-0.8645,377.62,3.7673,91.8,91.09,1
8,art,2,39.9057,-2.9103,12.2105,29.5433,-1.1778,17.3984,363.45,11.7173,92.55,90.26,0
9,art,2,39.9057,-2.9103,12.2105,-22.3979,-20.9031,8.7705,329.95,64.9408,92.55,78.61,0
10,art,2,39.9057,-2.9103,12.2105,39.8238,-5.6146,10.1965,355.76,3.3728,92.55,91.87,1
11,art,2,39.9057,-2.9103,12.2105,38.7421,-3.7935,10.3557,340.53,2.361,92.55,92.05,1
12,art,3,-30.5059,1.7568,-17.0171,-16.0993,-15.4726,-16.2542,278.89,22.4719,75.79,70.08,0
13,art,3,-30.5059,1.7568,-17.0171,-3.894,-26.1463,2.4751,274.27,43.2056,75.79,64.63,0
14,art,3,-30.5059,1.7568,-17.0171,-34.0395,3.393,-14.7504,277.53,4.5057,75.79,74.64,1
15,art,3,-30.5059,1.7568,-17.0171,-31.5111,3.7582,-14.7964,275.71,3.154,75.79,74.98,0
16,art,3,-30.5059,1.7568,-17.0171,-30.1115,-0.2816,-15.1396,284.91,2.7993,75.79,75.09,1
17,art,3,-30.5059,1.7568,-17.0171,-29.6753,0.0205,-16.6502,267.03,1.9595,75.79,75.27,1
18,art,3,2.786,5.1086,-21.547,-25.714,13.6334,-14.7753,285.03,30.5087,81.94,74.36,0
19,art,3,2.786,5.1086,-21.547,-34.3318,9.4452,13.3611,310.14,51.1382,81.94,70.27,0
20,art,3,2.786,5.1086,-21.547,6.4269,3.2363,-19.9335,284.06,4.4006,81.94,80.85,1
21,art,3,2.786,5.1086,-21.547,4.7951,5.5828,-19.2606,310.79,3.0804,81.94,81.24,0
22,art,3,29.5433,-1.1778,17.3984,16.3136,17.0634,15.0606,306.85,22.6546,90.26,85.03,0
23,art,3,29.5433,-1.1778,17.3984,1.7593,26.3671,-0.7514,299.77,43.1288,90.26,80.07,0
24,art,3,29.5433,-1.1778,17.3984,27.7444,-7.2241,16.2966,298.65,6.4037,90.26,88.74,0
25,art,3,29.5433,-1.1778,17.3984,25.7593,-3.0204,15.8558,307.83,4.4826,90.26,89.23,0
26,art,3,-22.3979,-20.9031,8.7705,3.8019,-24.5693,7.8621,230.59,26.4707,78.61,70.48,0
27,art,3,-22.3979,-20.9031,8.7705,28.3686,-16.9381,-10.8853,253.58,54.583,78.61,63.36,0
28,art,3,-22.3979,-20.9031,8.7705,-28.7422,-17.9122,7.0334,235.14,7.2259,78.61,76.43,0
29,art,3,-22.3979,-20.9031,8.7705,-26.1024,-17.4778,9.1291,250.41,5.0581,78.61,77.18,0
30,art,3,-22.3979,-20.9031,8.7705,-20.6475,-19.5901,3.0988,238.5,6.079,78.61,76.8,0
31,art,3,-22.3979,-20.9031,8.7705,-24.1098,-21.7886,4.9766,247.74,4.2553,78.61,77.39,0
32,art,4,-16.0993,-15.4726,-16.2542,-7.8339,-10.5342,-19.8559,233.7,10.28,70.08,66.97,0
33,art,4,-16.0993,-15.4726,-16.2542,-6.0475,-20.1052,13.9905,210.93,32.2062,70.08,59.27,0
34,art,4,-16.0993,-15.4726,-16.2542,-14.5006,-12.7133,-13.3874,212.68,4.2881,70.08,68.65,0
35,art,4,-16.0993,-15.4726,-16.2542,-16.6807,-13.8422,-13.8019,232.57,3.0017,70.08,69.17,0
36,art,4,-3.894,-26.1463,2.4751,-7.5279,-25.9233,-2.3691,220.8,6.0598,64.63,62.69,0
37,art,4,-3.894,-26.1463,2.4751,5.5917,0.9744,4.7216,209.15,28.8194,64.63,54.87,0
38,art,4,-3.894,-26.1463,2.4751,-6.6617,-25.023,5.4704,218.82,4.2301,64.63,63.26,0
39,art,4,-3.894,-26.1463,2.4751,-5.7859,-27.1807,4.5045,211.56,2.9611,64.63,63.64,1
40,art,4,-25.714,13.6334,-14.7753,-22.5358,0.6416,-19.4624,204.65,14.1724,74.36,69.46,0
41,art,4,-25.714,13.6334,-14.7753,-28.3366,-17.4435,-7.259,219.18,32.0803,74.36,64.0,0
42,art,4,-25.714,13.6334,-14.7753,-22.5719,12.1346,-15.8833,205.71,3.6534,74.36,73.11,1
43,art,4,-25.714,13.6334,-14.7753,-23.4941,12.4712,-14.264,218.39,2.5574,74.36,73.53,1
44,art,4,-34.3318,9.4452,13.3611,-17.4926,6.5678,19.7693,252.23,18.2456,70.27,65.14,0
45,art,4,-34.3318,9.4452,13.3611,-9.3038,19.3494,-10.3984,262.37,35.9028,70.27,60.58,0
46,art,4,-34.3318,9.4452,13.3611,-42.9776,3.2325,5.0076,261.54,13.5325,70.27,66.6,0
47,art,4,-34.3318,9.4452,13.3611,-38.396,12.2342,5.2718,253.2,9.4728,70.27,67.62,0
48,art,4,-34.3318,9.4452,13.3611,-27.1259,17.1216,9.6681,258.36,11.1575,70.27,67.21,0
49,art,4,-34.3318,9.4452,13.3611,-27.752,13.5197,14.4118,256.68,7.8102,70.27,68.11,1
50,art,4,-34.3318,9.4452,13.3611,-31.7514,8.8251,9.697,258.34,4.5243,70.27,69.03,1
51,art,4,-34.3318,9.4452,13.3611,-34.3925,7.6983,10.7202,256.7,3.167,70.27,69.39,1
52,art,4,-34.3318,9.4452,13.3611,-31.5329,6.5415,14.6978,258.69,4.2487,70.27,69.1,0
53,art,4,-34.3318,9.4452,13.3611,-32.7859,9.0129,15.8649,256.33,2.9741,70.27,69.44,1
54,art,4,-34.3318,9.4452,13.3611,-35.4742,11.7332,11.718,264.68,3.0397,70.27,69.45,1
55,art,4,-34.3318,9.4452,13.3611,-35.8675,9.7069,11.9118,249.34,2.1278,70.27,69.66,1
56,art,4,16.3136,17.0634,15.0606,0.3128,15.7131,17.6782,258.17,16.2697,85.03,80.57,0
57,art,4,16.3136,17.0634,15.0606,0.2659,22.5179,-11.4832,232.88,31.4937,85.03,75.46,0
58,art,4,1.7593,26.3671,-0.7514,8.643,25.1862,5.296,238.94,9.2386,80.07,77.34,0
59,art,4,1.7593,26.3671,-0.7514,3.2141,-3.2255,-10.3039,229.19,31.1302,80.07,70.45,0
60,art,4,1.7593,26.3671,-0.7514,0.3815,25.0727,3.4016,229.39,4.563,80.07,78.66,1
61,art,4,1.7593,26.3671,-0.7514,2.953,24.4899,1.5406,238.77,3.1941,80.07,79.13,1
62,art,4,3.8019,-24.5693,7.8621,5.6316,-22.4399,11.3031,176.39,4.4411,70.48,68.7,0
63,art,4,3.8019,-24.5693,7.8621,5.3814,-14.6867,-16.1339,163.02,25.9994,70.48,59.18,0
64,art,4,28.3686,-16.9381,-10.8853,21.0608,-23.728,-1.171,201.84,13.9238,63.36,58.48,0
65,art,4,28.3686,-16.9381,-10.8853,13.044,11.1916,-6.2724,219.55,32.3635,63.36,52.93,0
66,art,4,28.3686,-16.9381,-10.8853,26.8475,-13.5307,-13.4194,210.09,4.5106,63.36,61.84,1
67,art,4,28.3686,-16.9381,-10.8853,25.4724,-16.1906,-11.8966,212.94,3.1575,63.36,62.31,1
68,art,4,28.3686,-16.9381,-10.8853,27.3038,-16.1198,-7.8232,207.4,3.3436,63.36,62.22,1
69,art,4,28.3686,-16.9381,-10.8853,26.7923,-17.8371,-9.4071,215.33,2.3405,63.36,62.59,1
70,art,5,-7.8339,-10.5342,-19.8559,-6.5887,-6.6032,-21.0891,188.78,4.304,66.97,65.35,0
71,art,5,-7.8339,-10.5342,-19.8559,-12.1251,4.0933,-8.1408,201.43,19.2256,66.97,60.21,0
72,art,5,-7.8339,-10.5342,-19.8559,-8.1645,-12.2282,-17.5241,200.2,2.9011,66.97,65.94,1
73,art,5,-7.8339,-10.5342,-19.8559,-9.1572,-10.672,-18.3218,190.37,2.0308,66.97,66.21,1
74,art,5,-6.0475,-20.1052,13.9905,-6.2259,-20.4393,13.6337,153.21,0.5204,59.27,59.03,0
75,art,5,-6.0475,-20.1052,13.9905,-1.837,-5.4834,2.6952,156.17,18.9502,59.27,50.68,0
76,art,5,-6.0475,-20.1052,13.9905,-8.0822,-15.8818,13.8251,155.97,4.6909,59.27,57.14,0
77,art,5,-6.0475,-20.1052,13.9905,-5.6829,-16.9707,13.0827,153.42,3.2836,59.27,57.75,1
78,art,5,-7.5279,-25.9233,-2.3691,-6.3193,-23.5537,-9.5125,170.69,7.6226,62.69,59.53,0
79,art,5,-7.5279,-25.9233,-2.3691,-0.1413,-5.7669,2.7306,188.7,22.0647,62.69,54.41,0
80,art,5,-7.5279,-25.9233,-2.3691,-10.307,-24.9357,-3.3864,174.71,3.1199,62.69,61.42,1
81,art,5,-7.5279,-25.9233,-2.3691,-8.3815,-23.9203,-2.5398,185.93,2.1839,62.69,61.86,1
82,art,5,-7.5279,-25.9233,-2.3691,-4.9226,-25.2597,-2.0298,182.72,2.7098,62.69,61.64,1
83,art,5,-7.5279,-25.9233,-2.3691,-5.7992,-26.7026,-2.4145,178.59,1.8969,62.69,61.94,1
84,art,5,5.5917,0.9744,4.7216,13.5796,3.407,17.2666,166.51,15.0699,54.87,48.46,0
85,art,5,5.5917,0.9744,4.7216,-5.5473,-9.4631,-6.2436,151.56,18.7951,54.87,46.09,0
86,art,5,5.5917,0.9744,4.7216,4.0804,2.2142,7.2721,153.69,3.2135,54.87,53.39,1
87,art,5,5.5917,0.9744,4.7216,4.2919,0.8552,6.5536,165.05,2.2494,54.87,53.91,1
88,art,5,-22.5358,0.6416,-19.4624,-11.5163,8.3929,-20.1911,153.08,13.4923,69.46,63.22,0
89,art,5,-22.5358,0.6416,-19.4624,-11.8973,6.8212,-5.6158,156.05,18.5228,69.46,61.05,0
90,art,5,-22.5358,0.6416,-19.4624,-23.2016,-4.6618,-17.1121,153.88,5.8389,69.46,66.77,0
91,art,5,-22.5358,0.6416,-19.4624,-23.5856,-3.2894,-19.8507,155.31,4.0872,69.46,67.6,1
92,art,5,-28.3366,-17.4435,-7.259,-32.8662,-16.815,-8.0293,172.55,4.6374,64.0,62.09,0
93,art,5,-28.3366,-17.4435,-7.259,-19.569,-2.6645,4.6151,187.4,20.8873,64.0,56.1,0
94,art,5,-17.4926,6.5678,19.7693,-10.4047,10.6575,19.5641,198.35,8.1857,65.14,62.22,0
95,art,5,-17.4926,6.5678,19.7693,-10.8459,-0.84,4.4474,191.13,18.2705,65.14,58.37,0
96,art,5,-17.4926,6.5678,19.7693,-17.6977,8.7392,15.9524,196.97,4.3961,65.14,63.56,0
97,art,5,-17.4926,6.5678,19.7693,-16.2131,8.0307,17.3834,192.71,3.0773,65.14,64.01,1
98,art,5,-9.3038,19.3494,-10.3984,-8.9403,17.5387,-15.9333,207.87,5.8349,60.58,58.59,0
99,art,5,-9.3038,19.3494,-10.3984,3.9519,0.8522,0.5075,217.79,25.2349,60.58,52.37,0
100,art,5,-9.3038,19.3494,-10.3984,-15.9518,21.4925,-7.7335,218.73,7.476,60.58,58.16,0
101,art,5,-9.3038,19.3494,-10.3984,-11.959,22.4396,-7.1141,206.69,5.2332,60.58,58.78,0
102,art,5,0.3128,15.7131,17.6782,-1.3101,13.849,18.7205,217.5,2.6824,80.57,79.7,0
103,art,5,0.3128,15.7131,17.6782,2.0233,4.6945,-0.4032,214.65,21.2432,80.57,73.56,0
104,art,5,0.3128,15.7131,17.6782,1.9622,17.2892,13.6731,222.12,4.6093,80.57,79.1,0
105,art,5,0.3128,15.7131,17.6782,2.3544,15.7078,15.1798,209.21,3.2265,80.57,79.48,1
106,art,5,0.2659,22.5179,-11.4832,-1.9862,18.6729,-15.5257,170.6,6.0164,75.46,72.96,0
107,art,5,0.2659,22.5179,-11.4832,-7.0466,4.3167,-9.7085,170.84,19.6953,75.46,67.29,0
108,art,5,0.2659,22.5179,-11.4832,4.1451,21.7551,-9.6747,174.32,4.3475,75.46,73.69,0
109,art,5,0.2659,22.5179,-11.4832,2.988,21.3227,-12.1337,166.74,3.0432,75.46,74.16,0
110,art,5,8.643,25.1862,5.296,13.9807,23.0181,8.6991,194.22,6.6912,77.34,74.9,0
111,art,5,8.643,25.1862,5.296,2.4757,13.0927,-13.279,194.36,23.007,77.34,68.95,0
112,art,5,8.643,25.1862,5.296,8.3523,20.2568,3.4308,200.08,5.2785,77.34,75.47,0
113,art,5,8.643,25.1862,5.296,9.4747,22.9701,2.4587,187.6,3.695,77.34,75.94,1
114,art,5,3.2141,-3.2255,-10.3039,0.1869,-14.3115,-18.4867,169.89,14.1075,70.45,64.57,0
115,art,5,3.2141,-3.2255,-10.3039,4.3914,11.0344,-19.8862,182.68,17.2207,70.45,63.78,0
116,art,5,3.2141,-3.2255,-10.3039,3.296,0.1195,-13.5795,175.74,4.6824,70.45,68.57,0
117,art,5,3.2141,-3.2255,-10.3039,4.4495,-0.2715,-11.0044,177.85,3.2777,70.45,69.15,1
118,art,5,5.6316,-22.4399,11.3031,5.1553,-23.0174,10.5162,152.47,1.0861,68.7,68.19,0
119,art,5,5.6316,-22.4399,11.3031,11.6029,-18.9302,1.6929,138.13,11.8462,68.7,62.62,0
120,art,5,5.6316,-22.4399,11.3031,8.2141,-22.2166,9.4137,142.62,3.2077,68.7,67.1,1
121,art,5,5.6316,-22.4399,11.3031,6.732,-22.9741,9.4202,149.24,2.2454,68.7,67.63,1
122,art,5,5.3814,-14.6867,-16.1339,9.5996,-15.0888,-17.5173,123.4,4.4574,59.18,56.63,0
123,art,5,5.3814,-14.6867,-16.1339,5.0558,-3.5404,-13.0071,120.76,11.5812,59.18,52.39,0
124,art,5,5.3814,-14.6867,-16.1339,4.2393,-15.3149,-13.744,123.95,2.7223,59.18,57.63,1
125,art,5,5.3814,-14.6867,-16.1339,3.8636,-14.5416,-14.9909,120.14,1.9056,59.18,58.06,1
126,art,5,21.0608,-23.728,-1.171,17.8098,-23.8163,4.9563,150.18,6.9369,58.48,55.21,0
127,art,5,21.0608,-23.728,-1.171,11.1261,-12.6241,-1.0535,150.83,14.8999,58.48,51.48,0
128,art,5,21.0608,-23.728,-1.171,27.9002,-18.7595,1.9275,153.43,9.0036,58.48,54.32,0
129,art,5,21.0608,-23.728,-1.171,22.5736,-17.6598,-1.9515,147.3,6.3025,58.48,55.45,1
130,art,5,21.0608,-23.728,-1.171,19.7771,-22.6419,-6.2475,144.97,5.3477,58.48,55.87,1
131,art,5,21.0608,-23.728,-1.171,19.119,-25.2287,-3.9978,155.25,3.7434,58.48,56.77,0
132,art,5,13.044,11.1916,-6.2724,-4.7887,-1.3049,-1.3895,176.05,22.3161,52.93,43.95,0
133,art,5,13.044,11.1916,-6.2724,0.512,-6.5303,-7.8097,187.67,21.7596,52.93,44.71,0
134,art,5,13.044,11.1916,-6.2724,21.433,18.2922,-8.2701,186.5,11.1707,52.93,48.68,0
135,art,5,13.044,11.1916,-6.2724,16.2092,17.269,-2.5054,177.56,7.8195,52.93,49.81,0
136,art,5,13.044,11.1916,-6.2724,13.3403,13.9491,-6.7998,187.4,2.8231,52.93,51.86,1
137,art,5,13.044,11.1916,-6.2724,12.6547,12.6161,-7.5856,176.41,1.9761,52.93,52.13,1
138,art,6,-6.5887,-6.6032,-21.0891,-8.4449,-6.481,-20.9785,148.67,1.8635,65.35,64.46,0
139,art,6,-6.5887,-6.6032,-21.0891,-9.3097,-9.4528,-20.1007,136.18,4.0622,65.35,63.24,1
140,art,6,-12.1251,4.0933,-8.1408,-12.5267,3.6887,-19.0437,170.31,10.9178,60.21,55.67,0
141,art,6,-12.1251,4.0933,-8.1408,-21.921,6.3574,-10.801,160.51,10.4001,60.21,55.62,0
142,art,6,-12.1251,4.0933,-8.1408,-15.0402,3.5948,-9.1266,159.11,3.1174,60.21,58.82,1
143,art,6,-12.1251,4.0933,-8.1408,-13.3303,4.926,-9.7582,171.34,2.1822,60.21,59.3,1
144,art,6,-6.2259,-20.4393,13.6337,0.984,-19.3082,14.9969,122.08,7.4243,59.03,54.72,0
145,art,6,-6.2259,-20.4393,13.6337,-13.6709,-19.4397,10.8934,117.93,7.996,59.03,54.23,0
146,art,6,-1.837,-5.4834,2.6952,5.2385,-2.5795,-5.2815,124.45,11.0509,50.68,44.39,0
147,art,6,-1.837,-5.4834,2.6952,-1.9,3.0793,-4.6523,126.32,11.2831,50.68,44.35,0
148,art,6,-1.837,-5.4834,2.6952,-3.0247,-7.9445,5.5648,126.27,3.9626,50.68,48.45,1
149,art,6,-1.837,-5.4834,2.6952,-4.1254,-7.0224,2.9928,124.5,2.7738,50.68,49.1,1
150,art,6,-1.837,-5.4834,2.6952,-2.1516,-5.7419,5.3972,126.86,2.7325,50.68,49.15,1
151,art,6,-1.837,-5.4834,2.6952,-3.2686,-5.1567,3.9209,123.86,1.9127,50.68,49.58,1
152,art,6,-6.3193,-23.5537,-9.5125,-5.4037,-24.3837,-8.0669,125.65,1.9018,59.53,58.45,1
153,art,6,-6.3193,-23.5537,-9.5125,-16.4596,-22.1476,-10.3643,125.27,10.2727,59.53,53.72,0
154,art,6,-6.3193,-23.5537,-9.5125,-7.4359,-21.1782,-10.4285,120.69,2.7801,59.53,57.89,1
155,art,6,-6.3193,-23.5537,-9.5125,-7.8399,-23.159,-10.6611,129.53,1.9461,59.53,58.46,1
156,art,6,-0.1413,-5.7669,2.7306,-2.1212,-18.1817,5.8317,162.55,12.9485,54.41,48.77,0
157,art,6,-0.1413,-5.7669,2.7306,11.6318,-8.367,0.6759,152.21,12.2306,54.41,48.72,0
158,art,6,13.5796,3.407,17.2666,14.6241,8.3807,19.7747,130.98,5.6674,48.46,45.4,1
159,art,6,13.5796,3.407,17.2666,23.4665,1.0263,15.6246,145.09,10.3012,48.46,43.44,0
160,art,6,13.5796,3.407,17.2666,9.4181,3.6661,18.722,132.52,4.4162,48.46,46.1,0
161,art,6,13.5796,3.407,17.2666,10.5316,3.7887,16.9191,144.08,3.0913,48.46,46.94,1
162,art,6,-5.5473,-9.4631,-6.2436,-2.1421,-3.2922,-7.9001,112.0,7.2401,46.09,43.0,1
163,art,6,-5.5473,-9.4631,-6.2436,-4.1923,-0.9528,-5.6949,112.07,8.6349,46.09,43.0,1
164,art,6,-5.5473,-9.4631,-6.2436,-8.054,-11.3912,-6.2531,107.88,3.1625,46.09,44.02,1
165,art,6,-5.5473,-9.4631,-6.2436,-7.4773,-10.0251,-5.3164,115.59,2.2138,46.09,44.74,1
166,art,6,-11.5163,8.3929,-20.1911,-14.3636,7.0463,-20.1716,122.89,3.1497,63.22,61.4,0
167,art,6,-11.5163,8.3929,-20.1911,-10.6205,12.6459,-12.5589,116.71,8.783,63.22,57.89,0
168,art,6,-11.5163,8.3929,-20.1911,-8.8285,6.7656,-20.0543,115.0,3.145,63.22,61.28,1
169,art,6,-11.5163,8.3929,-20.1911,-10.6672,6.365,-20.3062,124.17,2.2015,63.22,61.96,1
170,art,6,-11.8973,6.8212,-5.6158,-9.066,13.9612,-8.9428,123.18,8.3704,61.05,56.24,0
171,art,6,-11.8973,6.8212,-5.6158,-6.416,-0.6382,0.5504,127.29,11.1225,61.05,54.87,0
172,art,6,-32.8662,-16.815,-8.0293,-27.6814,-16.2974,-11.8842,125.3,6.4815,62.09,58.43,0
173,art,6,-32.8662,-16.815,-8.0293,-26.7911,-10.9586,-5.4467,131.98,8.8247,62.09,57.36,0
174,art,6,-32.8662,-16.815,-8.0293,-37.2911,-10.5275,-9.0699,124.89,7.7586,62.09,57.7,0
175,art,6,-32.8662,-16.815,-8.0293,-34.0514,-11.8664,-6.1314,132.31,5.431,62.09,59.19,1
176,art,6,-19.569,-2.6645,4.6151,-18.6171,-8.2671,13.634,154.18,10.66,56.1,51.21,0
177,art,6,-19.569,-2.6645,4.6151,-9.0172,2.1561,8.895,156.72,12.3652,56.1,50.52,0
178,art,6,-19.569,-2.6645,4.6151,-26.2847,-1.2467,4.5979,159.66,6.8637,56.1,53.06,0
179,art,6,-19.569,-2.6645,4.6151,-23.9503,-3.1364,2.7003,150.71,4.8046,56.1,53.85,1
180,art,6,-19.569,-2.6645,4.6151,-21.4755,1.2169,8.0293,158.29,5.5097,56.1,53.64,0
181,art,6,-19.569,-2.6645,4.6151,-22.9152,-1.99,6.4103,152.42,3.8568,56.1,54.31,1
182,art,6,-19.569,-2.6645,4.6151,-21.6637,-6.901,6.189,156.48,4.9812,56.1,53.85,0
183,art,6,-19.569,-2.6645,4.6151,-20.2292,-6.0762,4.3274,154.44,3.4868,56.1,54.51,1
184,art,6,-19.569,-2.6645,4.6151,-21.3026,-0.6388,1.179,152.75,4.3492,56.1,54.09,0
185,art,6,-19.569,-2.6645,4.6151,-21.9196,-0.7697,4.2236,158.0,3.0445,56.1,54.74,1
186,art,6,-10.4047,10.6575,19.5641,-1.0773,6.8151,19.9471,160.97,10.0952,62.22,57.78,0
187,art,6,-10.4047,10.6575,19.5641,-4.4318,15.9997,17.3831,160.82,8.305,62.22,58.56,1
188,art,6,-10.4047,10.6575,19.5641,-11.2613,11.4671,15.4551,160.44,4.2747,62.22,60.33,1
189,art,6,-10.4047,10.6575,19.5641,-9.8697,12.3521,17.1567,161.34,2.9923,62.22,60.91,1
190,art,6,-10.8459,-0.84,4.4474,-21.6975,-6.2234,-1.4964,154.77,13.4932,58.37,52.2,0
191,art,6,-10.8459,-0.84,4.4474,-5.5955,-5.5022,1.5559,139.26,7.5937,58.37,54.51,0
192,art,6,-10.8459,-0.84,4.4474,-14.2654,1.6426,4.1993,150.53,4.2329,58.37,56.38,1
193,art,6,-10.8459,-0.84,4.4474,-11.7842,1.9061,3.8488,145.11,2.963,58.37,56.93,1
194,art,6,-8.9403,17.5387,-15.9333,-12.4725,9.2944,-19.7957,160.14,9.7654,58.59,54.27,0
195,art,6,-8.9403,17.5387,-15.9333,-0.9597,16.4194,-6.4162,159.39,12.4706,58.59,53.05,0
196,art,6,3.9519,0.8522,0.5075,10.2932,4.5012,10.0274,173.16,12.0065,52.37,47.46,0
197,art,6,3.9519,0.8522,0.5075,3.6804,-12.3224,-4.5984,181.51,14.132,52.37,46.86,0
198,art,6,3.9519,0.8522,0.5075,4.2808,-1.1758,-1.5342,184.34,2.8965,52.37,51.26,1
199,art,6,3.9519,0.8522,0.5075,4.5607,0.2848,-1.3414,169.35,2.0275,52.37,51.52,1
200,art,6,-1.3101,13.849,18.7205,1.5755,11.5997,19.7496,180.45,3.8006,79.7,78.21,1
201,art,6,-1.3101,13.849,18.7205,5.1164,9.2515,9.1072,166.32,12.4439,79.7,74.4,0
202,art,6,2.0233,4.6945,-0.4032,12.2576,8.0421,2.4637,171.92,11.143,73.56,68.97,0
203,art,6,2.0233,4.6945,-0.4032,5.4989,-4.7291,1.6255,165.67,10.2469,73.56,69.18,0
204,art,6,2.0233,4.6945,-0.4032,1.5556,7.4893,0.3535,173.41,2.933,73.56,72.36,1
205,art,6,2.0233,4.6945,-0.4032,0.8544,5.7864,0.8839,163.82,2.0531,73.56,72.68,1
206,art,6,-1.9862,18.6729,-15.5257,0.2786,10.8112,-20.8317,136.12,9.7514,72.96,67.89,0
207,art,6,-1.9862,18.6729,-15.5257,-2.8216,19.7341,-7.931,134.44,7.7139,72.96,68.9,1
208,art,6,-7.0466,4.3167,-9.7085,-5.1952,0.0029,-16.9013,138.58,8.5892,67.29,62.9,0
209,art,6,-7.0466,4.3167,-9.7085,-6.44,-3.866,-10.0892,132.54,8.214,67.29,62.9,1
210,art,6,-7.0466,4.3167,-9.7085,-6.3204,5.5148,-13.132,130.95,3.699,67.29,65.29,1
211,art,6,-7.0466,4.3167,-9.7085,-8.5149,4.9289,-11.7515,139.82,2.5893,67.29,65.98,1
212,art,6,13.9807,23.0181,8.6991,11.9445,18.5326,14.6973,147.14,7.7617,74.9,71.16,0
213,art,6,13.9807,23.0181,8.6991,18.8082,11.8461,15.8164,159.83,14.0987,74.9,68.65,0
214,art,6,13.9807,23.0181,8.6991,18.5589,20.9052,7.7134,158.91,5.1377,74.9,72.61,1
215,art,6,13.9807,23.0181,8.6991,16.1466,20.7023,7.0021,148.44,3.5964,74.9,73.18,0
216,art,6,2.4757,13.0927,-13.279,9.083,13.1363,-18.6311,151.11,8.5031,68.95,64.97,1
217,art,6,2.4757,13.0927,-13.279,8.9843,6.7632,-4.8263,157.29,12.4045,68.95,63.37,0
218,art,6,0.1869,-14.3115,-18.4867,-3.0673,-8.7843,-20.6995,128.58,6.7851,64.57,60.84,1
219,art,6,0.1869,-14.3115,-18.4867,0.6541,-7.7809,-21.0207,127.27,7.0206,64.57,60.67,1
220,art,6,4.3914,11.0344,-19.8862,9.2538,9.8931,-19.9584,145.86,4.9951,63.78,61.35,0
221,art,6,4.3914,11.0344,-19.8862,8.2758,15.6023,-17.3435,155.21,6.5131,63.78,60.81,1
222,art,6,5.1553,-23.0174,10.5162,0.861,-19.5246,14.8027,128.04,7.0011,68.19,64.32,1
223,art,6,5.1553,-23.0174,10.5162,1.7911,-18.2078,5.9587,126.74,7.4311,68.19,64.04,1
224,art,6,11.6029,-18.9302,1.6929,18.2877,-22.0701,2.8725,96.06,7.4791,62.62,57.11,1
225,art,6,11.6029,-18.9302,1.6929,8.2111,-21.1143,-6.5166,106.13,9.1471,62.62,56.52,0
226,art,6,11.6029,-18.9302,1.6929,9.8097,-19.8947,-0.0969,104.03,2.711,62.62,60.78,1
227,art,6,11.6029,-18.9302,1.6929,9.8251,-18.6324,1.0997,99.01,1.8977,62.62,61.26,1
228,art,6,9.5996,-15.0888,-17.5173,4.3981,-16.6448,-16.959,101.01,5.4579,56.63,52.8,0
229,art,6,9.5996,-15.0888,-17.5173,3.2806,-13.8124,-18.2511,97.3,6.4883,56.63,51.9,1
230,art,6,9.5996,-15.0888,-17.5173,14.6841,-11.6674,-18.0484,96.13,6.1514,56.63,52.09,1
231,art,6,9.5996,-15.0888,-17.5173,13.7261,-14.4233,-16.4823,101.95,4.306,56.63,53.63,0
232,art,6,5.0558,-3.5404,-13.0071,3.2395,-3.6194,-20.922,97.26,8.121,52.39,46.48,1
233,art,6,5.0558,-3.5404,-13.0071,-2.3125,-2.4821,-10.3202,91.3,7.914,52.39,46.25,0
234,art,6,5.0558,-3.5404,-13.0071,9.8904,-4.6385,-15.2071,97.36,5.4239,52.39,48.45,0
235,art,6,5.0558,-3.5404,-13.0071,6.6985,-5.3881,-15.8886,91.17,3.7968,52.39,49.44,0
236,art,6,17.8098,-23.8163,4.9563,14.7392,-24.4846,4.7748,118.22,3.1477,55.21,53.32,1
237,art,6,17.8098,-23.8163,4.9563,16.3646,-14.13,9.325,119.51,10.7238,55.21,48.85,0
238,art,6,11.1261,-12.6241,-1.0535,4.5075,-18.9252,3.2237,118.3,10.0898,51.48,45.44,0
239,art,6,11.1261,-12.6241,-1.0535,15.5485,-10.6727,5.5035,121.67,8.1462,51.48,46.74,0
240,art,6,11.1261,-12.6241,-1.0535,15.1586,-14.3176,-5.4522,115.96,6.2029,51.48,47.7,0
241,art,6,11.1261,-12.6241,-1.0535,15.1311,-14.1492,-1.7522,123.58,4.3421,51.48,49.0,0
